"934","2005-04-04","intext:""""Powered by phpBB 2.0.13"""" inurl:""""cal_view_month.php""""|inurl:""""downloads.php""""","phpBB 2.0.13 with installed Calendar Pro MOD are vulnerable to SQL injection attacks. An attacker can download the MD5 hashes from the account databse without authorization."
"935","2005-04-05","intitle:""""404 SC_NOT_FOUND""""","This error message highlights potentially unpatched or misconfigured Netscape Application Server or iPlanet application servers. An inquisitive mind would probably want to manually alter the URL's returned by this query, just to see what other, more informative messages might be revealed. As these servers are already exhibiting a misconfiguration, this could lead to other vulnerabilities being discovered.Finally, these servers are running software that is a few years old now. An attacker may feel that because of this, there's a strong possibility that they're not patched-up fully either, making them potentially vulnerable to known exploits."
"936","2005-04-07","""""[SQL Server Driver][SQL Server]Line 1: Incorrect syntax near"""" -forum -thread -showthread","you can find many servers infected with sql injection"
"937","2005-04-09","intext:""""vbulletin"""" inurl:admincp","vBulletin Admin Control Panel"
"938","2005-04-11","intitle:""""inc. vpn 3000 concentrator""""","This search will show the login page for Cisco VPN 3000 concentrators.  Since the default user id and password are readily available on the Cisco website, an out-of-the-box or test device could be wide open to mischief."
"939","2005-04-11","""""About Winamp Web Interface"""" intitle:""""Winamp Web Interface""""","Just a bit of fun, should reveal a few instances of a Winamp HTTP control program. Without login, you can't do much except see the currently playing track. With login you can have a bit more fun by changing the volume, currently playing track, viewing playlists, etc. With admin access you can delete tracks... I'll leave it to others to find out if anything cool can be done with this.Just a note, you *can't* hear the music the person is playing, it's not a stream interface, just a control interface."
"940","2005-04-11","intitle:ilohamail intext:""""Version 0.8.10"""" """"Powered by IlohaMail""""","some version of ilohamail are vulnerable."
"941","2005-04-17","intitle:ilohamail """"Powered by IlohaMail""""","IlohaMail is a light-weight yet feature rich multilingual webmail system designed for ease of use, written in pure PHP. It supports web-access to IMAP and POP3 accounts, and includes a complete contacts feature and other PIM features."
"942","2005-04-20","intitle:""""NeroNET - burning online""""","NeroNet is an online burning device by Nero. Basically with this query you'll get a listing of active servers running the software. You can only do things like view active jobs users and the see what disc the server is burning on. However if you manage to log in as the Administrator you can have a bit more fun like change the server and recording settings. Well they were smart enough to convienently place the default password located within the softwares manual."
"943","2005-04-26","""""Parse error: parse error, unexpected T_VARIABLE"""" """"on line"""" filetype:php","PHP error with a full web root path disclosure"
"944","2005-04-26","""""MacHTTP"""" filetype:log inurl:machttp.log","MacHTTP is an webserver for Macs running OS 6-9.x. It's pretty good for older Macs but the default install leaves the MacHTTP.log file open to access."
"945","2005-04-26","ext:ics ics","ICalender Fileder that can contain a lot of useful information about a possible target."
"946","2005-04-26","intitle:""""Default PLESK Page""""","Plesk Server Administrator (PSA) is web based software that enables remote administration of web servers. It can be used on Linux and other systems that support PHP.The default page is an indication that no configuration has been done (yet) for the domain"
"947","2005-04-26","ext:plist filetype:plist inurl:bookmarks.plist","These Safari bookmarks that might show very interesting info about a user's surfing habits"
"948","2005-04-27","intitle:""""Zope Help System"""" inurl:HelpSys","By itself, this returns Zope's help pages. Manipulation of the URL, changing 'HelpSys' to 'manage', gives a link to a server's Zope Management Interface. While this requires authentication, sometimes overly revealing error messages are returned."
"949","2005-04-27","ext:jbf jbf","There is a full path disclosure in .jbf files (paint shop pro), which by itself is not a vulnerability, but it becomes interesting when uploaded or used on webservers. Use a tool like 'strings' to read the ascii parts, the path is on the top of the file."
"950","2005-04-27","""""Please use Netscape 2.0 or enhance !!"""" -site:dlink.com -site:ovislink.com.tw","A search for some HTML code used in a variety of D-link network devices (webcams and such)."
"951","2005-04-27","intitle:""""SFXAdmin - sfx_global"""" | intitle:""""SFXAdmin - sfx_local"""" | intitle:""""SFXAdmin - sfx_test""""","Just another logon page search, this one is for SFXÃƒÆ’Ã¢â‚¬Å¡Ãƒâ€šÃ‚Â®, a link server from Ex Libris, delivers linking services in the scholarly information environment. SFX is also a component in the management of electronic resources in a library."
"952","2005-04-27","intitle:""""Welcome to the Advanced Extranet Server, ADVX!""""","Webserver detection: The Advanced Extranet Server project aims to create an extensible open source web server based on Apache."
"953","2005-04-27","inurl:cgi-bin inurl:bigate.cgi","Anonymous surfing with bigate.cgi. Remove http:// when you copy paste or it won't work."
"954","2005-05-02","ext:dhtml intitle:""""document centre|(home)"""" OR intitle:""""xerox""""","Various Online Devices>Xerox (*Centre)"
"955","2005-04-27","ext:DBF DBF","Dbase DAtabase file. Can contain sensitive data like any other database."
"956","2005-04-27","ext:CDX CDX","Visual FoxPro database index"
"957","2005-04-27","ext:ccm ccm -catacomb","Lotus cc:Mail Mailbox file"
"958","2005-04-27","ext:DCA DCA","IBM DisplayWrite Document Content Architecture Text File"
"959","2005-04-27","intitle:""""ERROR: The requested URL could not be retrieved"""" """"While trying to retrieve the URL"""" """"The following error was encountered:""""","squid error messages, most likely from reverse proxy servers."
"960","2005-05-02","!Host=*.* intext:enc_UserPassword=* ext:pcf","some people actually keep their VPN profiles on the internet...omg... Simply donwload the pcf file, import it in your Cisco VPN client and try to connect"
"961","2005-05-02","intitle:""""Welcome To Your WebSTAR Home Page""""","This is the default page for the WebSTAR (Macintosh) web server (Headers say --> Server: WebSTAR NetCloak)."
"962","2005-05-02","""""Powered by DWMail"""" password intitle:dwmail","What is DWmailÃƒÆ’Ã‚Â¢ÃƒÂ¢Ã¢â€šÂ¬Ã…Â¾Ãƒâ€šÃ‚Â¢?: DWmailÃƒÆ’Ã‚Â¢ÃƒÂ¢Ã¢â€šÂ¬Ã…Â¾Ãƒâ€šÃ‚Â¢ is an 'intelligent' Web based email application written in the scripting language, PHP. DWmailÃƒÆ’Ã‚Â¢ÃƒÂ¢Ã¢â€šÂ¬Ã…Â¾Ãƒâ€šÃ‚Â¢ allows you and your visitors to access, manage and send email using any POP3 or IMAP4 compliant email account. Simply enter your email address and password to check your email."
"963","2005-05-02","inurl:gnatsweb.pl","GNU GNATS is a set of tools for tracking bugs reported by users to a central site. It allows problem report management and communication with users via various means. GNATS stores all the information about problem reports in its databases and provides tools for querying, editing, and maintenance of the databases."
"964","2005-05-02","intitle:""""site administration: please log in"""" """"site designed by emarketsouth""""","Real Estate software package, with the admin login screen"
"965","2005-05-02","intitle:""""YALA: Yet Another LDAP Administrator""""","YALA is a web-based LDAP administration GUI. The idea is to simplify the directory administration with a graphical interface and neat features, though to stay a general-purpose programThe goal is to simplify the administration but not to make the YALA user stupid: to achieve this, we try to show the user what YALA does behind the scenes, what it sends to the server"
"966","2005-05-02","intitle:open-xchange inurl:login.pl","Open-Xchange 5 is a high performance substitute for costly and inflexible Microsoft Exchange deployments -- with the full functionality of a mature collaboration platform. OX 5 will not only manage appointments and tasks, it will take care of email, calendar, contacts, to do's, projects, documents, search and forums. With OX, you can manage information using bookmarks that are linked to a wide variety of data objects, such as emails, spreadsheets and/or presentations. Open-XchangeT 5 allows you to connect to Microsoft Outlook and devices using the Palm OS. Based on proven open source technologies, OX 5 offers best-of-class security through anti-virus and anti-spam utilities."
"967","2005-05-02","intitle:""""Document title goes here"""" intitle:""""used by web search tools"""" """" example of a simple Home Page""""","IBM Http Server (AS/400)"
"968","2005-05-02","intitle:""""WorldClient"""" intext:""""ÃƒÆ’Ã¢â‚¬Å¡Ãƒâ€šÃ‚Â© (2003|2004) Alt-N Technologies.""""","MDaemon , Windows-based email server software, contains full mail server functionality and control with a strong emphasis on security to protect your email communication needs."
"969","2005-05-02","intitle:""""Freifunk.Net - Status"""" -site:commando.de","Hacked WRT54G Freifunk firmware. The router is based on Linux so after the GPL the source code must be published. some guys from freifunk.net have modified it for their needs."
"971","2005-05-02","inurl:""""port_255"""" -htm","Another way to dig up some not yet dorked Lexmark and a couple of Dell printers.http://johnny.ihackstuff.com/index.php?name=PNphpBB2&file=viewtopic&t=2177"
"972","2005-05-02","intitle:""""SWW link"""" """"Please wait.....""""","Zyxel Zywall"
"973","2005-05-20","intitle:""""InterJak Web Manager""""","A router device by Uroam (formerly FilaNet), with email and VPN possibilities."
"974","2005-05-06","inurl:server.cfg  rcon password","Counter strike rcon passwords, saved in the server.cfg."
"975","2005-05-07","intitle:""""myBloggie 2.1.1..2 - by myWebland""""","myBloggie is affected by multiple vulnerabilities. http://www.securityfocus.com/bid/13507"
"976","2005-05-11","intext:""""powered by EZGuestbook""""","HTMLJunction EZGuestbook is prone to a database disclosure vulnerability. Remote users may download the database http://www.securityfocus.com/bid/13543/info/"
"977","2005-05-11","inurl::2082/frontend -demo","This allows you access to CPanel login dialogues/screens."
"978","2005-05-14","intitle:""""osTicket :: Support Ticket System""""","osTicket is a widely-used open source support ticket system. It is a lightweight support ticket tool written mainly using PHP scripting language. There are several vulnerabilities in the osTicket software that may allow for an attacker to take control of the affected web server, disclose sensitive data from the database, or read arbitrary files. These issues have been reported to the developers and a new updated version of osTicket is available for download. All affected users should upgrade their osTicket installations immediately.http://www.addict3d.org/index.php?page=viewarticle&type=security&ID=3882"
"979","2005-05-14","intext:""""Powered by: Adobe PrintGear"""" inurl:admin","Printers equipped with Adobe's PrintGear technologyAdobe's PrintGear technology is a new printing architecture designed specifically for low-cost, high-quality output. At the core of this architecture is a custom chip, the PrintGear Imaging Processor (or PrintGear processor for short). This processor supplies the performance required for high-resolution output, yet helps keep the overall cost of the output device low."
"981","2005-05-14","inurl:start.htm?scrw=","VPON (Video Picture On Net) is a video surveillance setup which seems to be used by a lot of businesses.  In the FAQ posted on their site (http://www.aegismicro.com/navigation/indexsuppfaq.htm) they show a default username/password of webmonitor/oyo.=)"
"982","2005-05-20","intitle:""""Welcome to 602LAN SUITE *""""","The 602LAN SUITE runs on a webserver called WEB602/1.04 and includes webmail."
"983","2005-05-30","inurl:sphpblog intext:""""Powered by Simple PHP Blog 0.4.0""""","simple PHP Blog is vulnerable to mutiple attacks:Vulnerabilities:~~~~~~~~~~~~~~~~A. Full Path disclosuresB. XSS in search.phpC. Critical Information dislosures http://www.securityfocus.com/archive/1/395994"
"984","2005-05-20","intitle:""""SSHVnc Applet""""OR intitle:""""SSHTerm Applet""""","sSHTerm Applet en SSHVnc Applet pages."
"985","2005-05-20","""""To view the Web interface of the SpeedTouch, Java","speedtouch 510 DSL modem devices that were once unprotected. That may have changed by now."
"986","2005-05-30","(intitle:""""502 Proxy Error"""")|(intitle:""""503 Proxy Error"""") """"The proxy server could not handle the request"""" -topic -mail -4suite -list -site:geocrawler.co","A reverse proxy is a gateway for servers, and enables one web server to provide content from another transparently. These are often implemented to improve security or performance."
"987","2005-05-31","intitle:""""Dell *"""" inurl:port_0","oA few Online Dell Printers, status, paper, toner levels, ips macs, the usual.. (Lexmark and Dell seem to share the same embedded webserver it seems, try changing the vendor name.)"
"988","2005-05-29","intext:""""powered by Hosting Controller"""" intitle:Hosting.Controller","Description:==============Hosting Controller is a complete array of Web hosting automation tools for the Windows Server family platform. It is the only multilingual software package you need to put your Web hosting business on autopilot.The HC has its own complete billing solution which is tightly integrated within Control Panel & does all the invoicing & billing.Vuln:======A remote authenticated user can invoke 'resellerdefaults.asp' to view reseller add-on plans and then load the following type of URL to view the details of a target reseller's plans:The 'resellerresources.asp' script does not properly validate user-supplied input in the 'resourceid' parameter. A remote authenticated user can supply specially crafted parameter values to execute SQL commands on the underlying database. This can be exploited, for example, to delete a reseller add-on plan.More on Vuln/Exploit====================http://securitytracker.com/alerts/2005/May/1014071.html"
"989","2005-05-19","intitle:""""PacketShaper Customer Login""""","PacketShaper Login.Provides login access for PacketShaper Customers."
"990","2005-05-20","( intitle:""""PacketShaper Login"""")|(intitle:""""PacketShaper Customer Login"""")","Packeteer's PacketShaper is an application traffic management system that monitors, controls, and accelerates application performance over the WAN Internet."
"991","2005-05-15","inurl:Citrix/MetaFrame/default/default.aspx","MetaFrame Presentation Server"
"992","2005-05-15","inurl:exchweb/bin/auth/owalogon.asp","Outlook Web Access Login POrtal"
"993","2005-05-23","inurl:/SUSAdmin intitle:""""Microsoft Software Update Services""""","Microsoft SUS Server is a Patch Management Tool for Windows 2000, XP and 2003 systems.It can be used to gain access to a Patch Deployment server. If you successfully login to that server you can possibly compromise all the other network servers."
"994","2005-06-03","intitle:""""Netopia Router (*.)""""""""to view this site""""","Web admin for netopia routersThis Web tool provides access to information about the current status of your router and connections."
"995","2005-06-06","intitle:""""VisNetic WebMail"""" inurl:""""/mail/""""","VisNetic WebMail is a built-in web mail server that allows VisNetic Mail Server account holders to access their email messages, folders and address books from any standard web browser on an Internet enabled computer."
"996","2005-06-06","inurl:perform.ini filetype:ini","mIRC Passwords For Nicks & Channels in channel[chanfolder] section of mirc.ini you can find 2 type of """"private"""" information - secret channels (that is +ps is not listed everythere) and password protected channels - passwords stored in plaintext)"
"997","2005-06-01","(cam1java)|(cam2java)|(cam3java)|(cam4java)|(cam5java)|(cam6java) -navy.mil -backflip -power.ne.jp","Kpix Java Based Traffic Cameras. Based at CBS broadcasting for  San Fransisco, Oakland, and San Jose."
"998","2005-06-02","allintitle:""""Welcome to the Cyclades""""","This search reveals the login page for the Cyclades TS1000 and TS2000 Web Management Service. The Cyclades TS1000 and TS200 devices are Console servers, based on a cut down Linux version. These lovely devices sit on the network with console cables attached to them, so that you then gain access to this device, and then have console access to any of the hosts connected to the console ports. :-)The default username and password for these devices is, root/tslinux.This query currently only returns pages available in Google's cache (but in the future more devices may be returned)."
"999","2005-06-07","intitle:""""XcAuctionLite"""" | """"DRIVEN BY XCENT"""" Lite inurl:admin","This query reveals login pages for the administration of XcAuction and XcClassified Lite..""""XcAuction is a powerful and complete auction package that allows you to add auction capabilities to any web site.""""""""XcClassified allows you to offer free or fee based classified ads to your site visitors. It integrates easily into your existing web site design and offers many features."""""
"1000","2005-06-03","intext:""""Powered by X-Cart: shopping cart software"""" -site:x-cart.com","X-Cart (version 4.0.8) has multiple input validation vulnerabilities. There doesn't seem to be any way to search for specific versions of the software with Google. See http://www.securitytracker.com/alerts/2005/May/1014077.html for more information."
"1001","2005-06-03","intitle:""""PowerDownload"""" (""""PowerDownload v3.0.2 ÃƒÆ’Ã¢â‚¬Å¡Ãƒâ€šÃ‚Â©"""" | """"PowerDownload v3.0.3 ÃƒÆ’Ã¢â‚¬Å¡Ãƒâ€šÃ‚Â©"""" ) -site:powerscripts.org","The PowerDownload program (version 3.0.2 and 3.0.3) contains a serious vulnerability. Vulnerability discovery: SoulBlack - Security Research (http://soulblack.com.ar)Date: 05/31/2005Severity: High. Remote Users Can Execute Arbitrary Code.Affected version: v3.0.2 & v3.0.3vendor: http://www.powerscripts.org/* Fix *Contact the Vendor* References *http://www.soulblack.com.ar/repo/papers/advisory/powerdownload_advisory.txt"
"1002","2005-06-03","intitle:""""PHPstat"""" intext:""""Browser"""" intext:""""PHPstat setup""""","Phpstat shows nice statistical informatino about a website's visitors. Certain versions are also contain vulnerabilities: http://www.soulblack.com.ar/repo/papers/advisory/PhpStat_advisory.txt"
"1003","2005-06-03","""""portailphp v1.3"""" inurl:""""index.php?affiche"""" inurl:""""PortailPHP"""" -site:safari-msi.com","Vulnerability has been found in parameter """"id"""". If this variableAny value it is possible to replace it with a sign ' is transferredSince this parameter is involved in all modules, all of themAre vulnerable.It occurs because of absence of a filtration of parameter id.Exampleshttp://example/index.php?affiche=News&id='[SQL inj]http://example/index.php?affiche=File&id='[SQL inj]http://example/index.php?affiche=Liens&id='[SQL inj]http://example/index.php?affiche=Faq&id='[SQL inj]The conclusionVulnerability is found out in version 1.3, on other versionsDid not check. Probably they too are vulnerable."
"1004","2005-06-03","+intext:""""powered by MyBulletinBoard""""","MyBB is a powerful, efficient and free forum package developed in PHP and MySQL. There is an SQL Injection Exploit available for MyBulletinBoard (MyBB) "
"1005","2005-06-07","inurl:""""S=320x240"""" | inurl:""""S=160x120"""" inurl:""""Q=Mob","Mobile cameras? Not sure what camera type this is for but they are all from Asia and no password is required to view them.. multiple cams and camera views. The &N=* at the end of the URL changes the language of the camera control links, &N=0 is english.This is a slightly modified version of WarChylde's query, which gives more results."
"1006","2005-06-07","inurl:XcCDONTS.asp","This query reveals an .asp script which can often be used to send anonymous emails from fake senders. When combined with a proxy, the usefulness of these scripts is obvious!"
"1007","2005-06-05","intext:""""SteamUserPassphrase="""" intext:""""SteamAppUser="""" -""""username"""" -""""user""""","This will search for usernames and passwords for steam (www.steampowered.com) taken from the SteamApp.cfg file."
"1008","2005-06-08","inurl:""""CgiStart?page=""""","This search reveals even more Panasonic IP cameras!"
"1009","2005-06-10","intext:""""Powered by flatnuke-2.5.3"""" +""""Get RSS News"""" -demo","Description of VulnerabilitiesMultiple vulnerabilities in FlatNuke have been reported, which can be exploited by remote users to trigger denial of service conditions, execute arbitrary PHP code, conduct Cross-Site Scripting attacks and disclose arbitrary images and system information.If the """"/flatnuke/foot_news.php"""" script is accessed directly a while() call is made that enters an infinite loop, leading to full CPU utilisation.[..]User-supplied input passed to the """"image"""" parameter in the """"thumb.php"""" script is not correctly validated. This can be exploited to disclose arbitrary images from external and local resources via directory traversal attacks, or to disclose the installation path.It is also possible to disclose the system path by accessing certain scripts directly or specially formed parameters."
"1010","2005-06-04","filetype:dat inurl:pass.dat","Accesses passwords mostly in cgibin but not all the timeCan find passwords + usernames (sometimes username), some unecrypted some not"
"1011","2005-06-05","intext:""""Welcome to"""" inurl:""""cp"""" intitle:""""H-SPHERE"""" inurl:""""begin.html"""" -Fee","This gives results for hosting plans that don't have associated fees, so anyone can sign up with false information and no credit card details"
"1012","2005-06-05","intitle:""""phpinfo()"""" +""""mysql.default_password"""" +""""Zend Scripting Language Engine""""","This will look throught default phpinfo pages for ones that have a default mysql password."
"1013","2005-06-07","intitle:""""configuration"""" inurl:port_0","More dell and lexmark printers, The usual things included."
"1014","2005-06-07","intitle:""""Dell Laser Printer M5200"""" port_0","Dell Laser Printer M5200"
"1015","2005-06-07","printers/printman.html","some interesting information on printer status including Name, Location, Model, Pagecount, Action, Status. This summary page also presents several printers in one list, and the status logs reveal more sensitive information like email addresses."
"1016","2005-06-07","""""RICOH Network Printer D model-Restore Factory""""","Not a whole lot here."
"1017","2005-06-08","intitle:""""GCC WebAdmin"""" -gcc.ru","All sorts of various printer status information"
"1018","2005-06-09","intitle:""""XMail Web Administration Interface"""" intext:Login intext:password","This search will find the Web Administration Interface for servers running XMail.""""XMail is an Internet and intranet mail server featuring an SMTP server, POP3 server, finger server, multiple domains, no need for users to have a real system account, SMTP relay checking"""", etc..."
"1019","2005-06-10","intitle:""""AXIS 240 Camera Server"""" intext:""""server push"""" -help","This search finds AXIS 240 Camera Servers (as opposed to just the cameras) which can host many cameras, that may not be found in other searches, since they are not necessarily IP based."
"1020","2005-06-11","""""html allowed"""" guestbook","When this is typed in google it finds websites which have HTML Enabled guestbooks. This is really stupid as users could totally mess up their guestbook by adding commands like  or adding a loop javascript pop-up"
"1021","2005-06-21","intext:""""Powered By: Snitz Forums 2000 Version 3.4.00..03""""","snitz Forum 2000 v 3.4.03 and older is vulnerable to many things including XSS. See http://www.gulftech.org/?node=research&article_id=00012-06162003. This is a sketchy search, finding vulnerable versions 3.4.00-3.4.03. Older versions are vulnerable as well."
"1022","2005-06-21","filetype:QBW qbw","Quickbooks is software to manage your business's financials. Invoicing, banking, payroll, etc, etc. Its a nice software package but their files (.qbw) are simply password protected in most cases and online programs may be available to remove password protection. SSNs (depending on the company), account numbers of employees for direct deposit, customer lists, etc may be available. This could lead to identity theft, or worse..."
"1023","2005-06-24","inurl:cgi-bin inurl:calendar.cfg","CGI Calendar (Perl) configuration file reveals information including passwords for the program."
"1024","2005-06-24","inurl:""""/login.asp?folder="""" """"Powered by: i-Gallery 3.3""""","i-Gallery 3.3 (and possibly older) is vulnerable to many things, including /../ traversals.http://www.packetstormsecurity.org/0506-exploits/igallery33.txt"
"1025","2005-06-24","intext:""""Calendar Program ÃƒÆ’Ã¢â‚¬Å¡Ãƒâ€šÃ‚Â© Copyright 1999 Matt Kruse"""" """"Add an event""""","This search finds all pages that allow you to add events in Mark Kruse's CalendarScript. This script seems to be VERY vulnerable to HTML injection techniques."
"1026","2005-06-24","intitle:""""Login to Cacti""""","Cacti is a complete network graphing solution designed to harness the power of RRDTool's data storage and graphing functionality."
"1027","2005-07-03","""""set up the administrator user"""" inurl:pivot","Using this, you can find sites with a Pivot weblog installed but not set up. The default set up screen on Pivot has you create an administrator account, so, using this, you can create an account on someone else's weblog, post, and manage the blog."
"1028","2005-06-09","inurl:textpattern/index.php","Login portal for textpattern a CMS/Blogger tool."
"1029","2005-07-07","tilt intitle:""""Live View / - AXIS"""" | inurl:view/view.shtml","A small modification to the AXIS camera search - it now returns cameras with pan / tilt, which is much more fun!"
"1030","2005-07-08","""""powered by PhpBB 2.0.15"""" -site:phpbb.com","Another php vulnerabilty, as seen here http://www.frsirt.com/exploits/20050704.phpbbSecureD.pl.phpphpBB 2.0.15 Viewtopic.PHP Remote Code Execution VulnerabilityThis exploit gives the user all the details about the databaseconnection such as database host, username, password anddatabase name."
"1031","2005-07-08","filetype:PS ps","PS is for """"postscript""""...which basically means you get the high quality press data for documents. Just run 'adobe distiller' or alike to produce a readable PDF. Found items include complete books as sold on amazon, annual reports and even juicier stuff."
"1032","2005-07-20","""""You have requested access to a restricted area of our website. Please authenticate yourself to continue.""""","BackgroundEasySite is a Content Management System (CMS) build on PHP and MySQL. Many easysite servers still use the default username and password, however all of them have been contacted about this problem."
"1033","2005-07-21","intitle:""""pictures thumbnails"""" site:pictures.sprintpcs.com","This search reveals the photo albums taken by Sprint PCS customers. Pictures taken with Sprint's cell phone service can be shared on their website. This search exposes the thumbnail album, only if the user has elected to share the photo album.Nothing like the Paris Hilton pictures, but there are pictures of people drunk at parties, dancing, girlfriens and so on."
"1034","2005-07-21","allinurl:cdkey.txt","cdkeys"
"1035","2005-07-22","intitle:""""TANDBERG"""" """"This page requires a frame capable browser!""""","Tandberg is a manufacturer of videoconferencing A videoconference (also known as a video teleconference) is a meeting among persons where both telephony and closed circuit television technologies are utilized simultaneously."
"1036","2005-07-22","intitle:""""Middle frame of Videoconference Management System"""" ext:htm","Tandberg is a manufacturer of videoconferencing A videoconference (also known as a video teleconference) is a meeting among persons where both telephony and closed circuit television technologies are utilized simultaneously."
"1037","2005-07-22","intitle:""""Veo Observer Web Client""""","Another online camera search. This one uses ActiveX thingies, so you need a M$ browser. Append """"LGI_en.htm"""" to the URL for the english version. The embedded webserver is called Ubicom/1.1. Defaults are admin/password. The manual very cleary warns owners to change that."
"1038","2005-07-22","intitle:""""TOPdesk ApplicationServer""""","Topdesk is some kind of incident ticket system with a webinterface. It requires: Windows 98 and Windows NT, Windows 2000, Windows XP, OS/2. It installs a webserver called: Jetty/4.2.2 and the default password (operator login) is admin/admin. The HTTP server header reveals the OS it's running on."
"1039","2005-07-22","intitle:""""Welcome to Mailtraq WebMail""""","Mailtraq WebMail is just another a web-based e-mail client. This is the login page."
"1040","2005-07-22","intitle:""""Java Applet Page"""" inurl:ml","Another Standalone Network Camera.Default Login: remove wg_jwebeye.ml to get a nice clue ..Server: wg_httpd/1.0(based Boa/0.92q)"
"1041","2005-07-22","intitle:""""WEBDVR"""" -inurl:product -inurl:demo","DVR is a generic name used to describe the recording process with a digital cam (digitial video recording). This search finds several manufactors like Kodicom DVR Systems, i3 DVR, and others I can't identify."
"1042","2005-07-24","""""This section is for Administrators only. If you are an administrator then please""""","Nothing special, just one more set of login pages, but the """"Administrators only"""" line is a classic."
"1043","2005-07-24","intitle:""""Member Login"""" """"NOTE: Your browser must have cookies enabled in order to log into the site."""" ext:php OR ext:cgi","Pretty standered login pages, they all have various differences but it appears that they use the same script or software."
"1044","2005-07-24","site:www.mailinator.com inurl:ShowMail.do","Mailinator.com allows people to use temporary email boxes. Read the site, I won't explain here. Anyway, there are emails in this site that have no password protection and potentially contain usernames, passwords, and email data. The only lock against unwanted viewers is the email address which can be randomized."
"1045","2005-07-26","filetype:mdb """"standard jet"""" (password | username | user | pass)","These Microsoft Access Database files may contain usernames, passwords or simply prompts for such data."
"1046","2005-07-26","inurl:""""default/login.php"""" intitle:""""kerio""""","This dork reveals login pages for Kerio Mail server. Kerio MailServer is a state-of-the-art groupware server allowing companies to collaborate via email, shared contacts, shared calendars and tasks. Download can be found here http://www.kerio.com/kms_download.html."
"1047","2005-07-30","ext:(doc | pdf | xls | txt | ps | rtf | odt | sxw | psw | ppt | pps | xml) (intext:confidential salary | intext:""""budget approved"""") inurl:confidential","Although this search is a bit broken (the file extensions don't always work), it reveals interesting-looking documents which may contain potentially confidential information."
"1048","2005-07-27","[WFClient] Password= filetype:ica","The WinFrame-Client infos needed by users to connect toCitrix Application Servers (e.g. Metaframe).Often linked/stored on Webservers and sometimes reachable from Internet.Password is 16-byte-Hash of unknown encryption (MSCHAPv2 ?).File Extension is """"ica"""" the so called CitrixÃƒÆ’Ã¢â‚¬Å¡Ãƒâ€šÃ‚Â® Independent Computing Architecture.These files may contain login information (Username, Password, Domain)."
"1049","2005-08-07","intitle:""""V1"""" """"welcome to phone settings"""" password","This is a small search for the Italk BB899 Phone Adaptor login page. iTalkBB is a local and long distance calling service provided by iTalk Broadband Corporation. It combines voice and internet networks to provide inbound and outbound long distance and local calling solutions.Depending on the version of firmware preinstalled on your IP Box, the password to get into the setting pages may be either 12345678 or 87654321."
"1050","2005-08-07","intitle:""""HP ProCurve Switch *"""" """"This product requi","HP ProCurve Switch web management pages, found by their [noscript] html tags. Please note: this search only gives results from certain source IP addresses and I can't tell you why (check forum topic number 2609 for details)."
"1051","2005-08-07","""""Powered by Gravity Board""""","4.22 07/08/2005 Gravity Board X v1.1 (possibly prior versions) Remote code execution, SQL Injection / Login Bypass, cross site scripting, path disclosure poc software: author site: http://www.gravityboardx.com/ a) Sql Injection / Login Bypass: If magic_quotes off, A user can bypass login check and grant administrator privileges on target system: login: ' or isnull(1/0) /* password: whatever b) Cross site scripting poc: b.1)After he login as administrator he can edit template to insert evil javascript code. Try to insert at the end of the template these lines:  alert(document.cookie) b.2)A user can craft a malicious url like this to access target user cookies: http://[target]/[path]/deletethread.php?board_id="""">alert(document.cookie) c) Remote commands/php code execution: c.1) Always editing the template, attacker can leave a backdoor in target system, example, at the end of template:   After, the attacker can launch commands by this urls: http://[target]/[path]/index.php?cmd=ls%20-la            to list directories... http://[target]/[path]/index.php?cmd=cat%20/etc/passwd to see Unix /etc/passwd file http://[target]/[path]/index.php?cmd=cat%20config.php to see database username/password c.2) An IMPORTANT NOTE: You can edit template without to be logged in as administator, calling editcss.php script, look at the code of this script: if($fp = fopen('gbxfinal.css','w')){ fwrite($fp, $csscontent); fclose($fp); echo ''; }else{ echo 'Gravity Board X was unable to save changes to the CSS template.'; } you can easily deface the forum and/or insert a backdoor calling an url like this: http://[target]/[path]/editcss.php?csscontent= then execute commands: http://[target]/[path]/index?cmd=[command] It's also possible to disclose path: d) path disclosure: http://[target]/[path]/deletethread.php?perm=1 http://[target]/[path]/ban.php http://[target]/[path]/addnews.php http://[target]/[path]/banned.php http://[target]/[path]/boardstats.php http://[target]/[path]/adminform.php http://[target]/[path]/forms/admininfo.php http://[target]/[path]/forms/announcements.php http://[target]/[path]/forms/banform.php ans so on...calling scripts in /forms directory"
